time,pm25,temp,humidity,wind_speed,precipitation,pressure
2025-08-18T20:00,94.5,24.3,96,2.2,0,1001.5
2025-08-18T21:00,89.9,24.2,96,4.2,0,1001.3
2025-08-18T22:00,90.3,24.5,94,4,0.2,1001.3
2025-08-18T23:00,86.4,24.9,93,5.2,0.1,1000.9
2025-08-19T00:00,66.4,25.2,92,6.8,0,1000.9
2025-08-19T01:00,64,25.8,86,3.5,0.1,1001.4
2025-08-19T02:00,62.2,26.2,85,3.9,0.1,1001.2
2025-08-19T03:00,56.3,26.6,85,4.7,0.2,1000.7
2025-08-19T04:00,55.3,27.2,82,7.1,0.1,999.7
2025-08-19T05:00,56.5,27.6,80,4.8,0.2,999.1
2025-08-19T06:00,58.1,29.2,75,5.2,0.1,998.1
2025-08-19T07:00,59.8,29.9,73,1.7,0.1,997.4
2025-08-19T08:00,60.8,29.8,73,2.9,0.2,997.2
2025-08-19T09:00,67.3,28.2,80,6.8,0,997.6
2025-08-19T10:00,78.5,27,86,5.6,0.2,997.6
2025-08-19T11:00,91.7,26.5,87,3.1,0,997.5
2025-08-19T12:00,73.6,25.7,93,1.5,2.5,998.4
2025-08-19T13:00,86.6,24.6,95,8.2,0.1,999.1
2025-08-19T14:00,99.4,24.4,96,5.2,0,999.6
2025-08-19T15:00,92.7,24.1,96,3.7,0,999.2
2025-08-19T16:00,75.2,24,96,3.3,0,999.3
2025-08-19T17:00,64.7,23.9,95,6.7,0,998.3
2025-08-19T18:00,61,23.8,94,5.5,0,998.7
2025-08-19T19:00,60.8,23.4,96,2.5,0,999.4
2025-08-19T20:00,47.8,23.6,95,3.4,0.1,998.7
2025-08-19T21:00,46.2,23.1,96,3.3,0,998.8
2025-08-19T22:00,48.5,23.4,96,4.6,0,999
2025-08-19T23:00,54.6,24,95,2.5,0,999.7
2025-08-20T00:00,43.7,25,92,6.1,0,999.2
2025-08-20T01:00,28.5,25.9,84,8,0,1000.2
2025-08-20T02:00,16.9,27.4,74,6,0,1000.6
2025-08-20T03:00,16.1,28.8,66,8.2,0,1000.6
2025-08-20T04:00,18.6,29.2,65,6.4,0,1000.3
2025-08-20T05:00,23.5,29.5,65,4.8,0,999.8
2025-08-20T06:00,25.6,30,64,5.2,0,999.4
2025-08-20T07:00,27.3,30.2,63,5.6,0,998.8
2025-08-20T08:00,27.1,30.2,64,5.8,0,998.7
2025-08-20T09:00,31.9,30.1,65,4.9,0,998.6
2025-08-20T10:00,50.9,30,66,1.9,0,998.9
2025-08-20T11:00,84.8,29.3,74,0.3,0,999.4
2025-08-20T12:00,131.8,28.8,76,1.8,0,1000
2025-08-20T13:00,142,27.8,83,1.8,0,1001.3
2025-08-20T14:00,161.1,27.5,84,0.9,0,1001.1
2025-08-20T15:00,163,27,87,1.1,0.1,1000.9
2025-08-20T16:00,141.1,26.6,85,6.3,0.1,1001.1
2025-08-20T17:00,117.8,25.6,88,5.2,0.5,1000.3
2025-08-20T18:00,106.4,25.1,90,2.7,0.1,1000.1
2025-08-20T19:00,96.6,24.7,92,2.9,3.2,1000.4
2025-08-20T20:00,79.2,24.3,95,2.3,3.6,999.8
2025-08-20T21:00,62.4,24.2,96,5.2,0.1,999.9
2025-08-20T22:00,54.8,24.2,96,4.3,0,999.2
2025-08-20T23:00,38.6,24.4,96,4.5,0.1,999.4
2025-08-21T00:00,50.6,25.1,91,2.8,0.1,999.3
2025-08-21T01:00,55.5,26.8,84,7.2,0.1,1000
2025-08-21T02:00,64,27.8,81,8.1,0.1,1000.3
2025-08-21T03:00,61.2,28.1,80,9.7,0,999.6
2025-08-21T04:00,60.5,28.8,78,9.3,0,998.6
2025-08-21T05:00,60.5,29.4,76,9.4,0.2,997.8
2025-08-21T06:00,61.2,30.2,74,9.7,0.2,997
2025-08-21T07:00,62.6,30.6,73,9.5,0.1,995.9
2025-08-21T08:00,67.5,29.6,79,10.3,3.5,995.6
2025-08-21T09:00,73.8,28.8,86,6.1,0.8,996.2
2025-08-21T10:00,91,27.4,91,4.9,5.4,996.9
2025-08-21T11:00,111.5,27.1,94,3.3,0.6,996.4
2025-08-21T12:00,92,26.6,95,1.2,0.1,997
2025-08-21T13:00,104.3,25.4,96,4.3,0,998.8
2025-08-21T14:00,127.1,25.1,97,0.5,0,999
2025-08-21T15:00,145.8,25,98,2.1,0,998.9
2025-08-21T16:00,138.3,25.1,97,1.3,0,999.1
2025-08-21T17:00,132.2,25,97,1.9,0,999
2025-08-21T18:00,128.5,24.9,98,5,0,999
2025-08-21T19:00,116.2,24,99,1.7,0,999.1
2025-08-21T20:00,100.8,24,99,1,0,999.4
2025-08-21T21:00,88,23.5,99,3.2,0,999.6
2025-08-21T22:00,78.2,23.5,97,3.4,0,1000
2025-08-21T23:00,74.7,23.9,94,3.3,0,1000.5
2025-08-22T00:00,64,24.3,92,3.7,0,1000.6
2025-08-22T01:00,61.9,26,81,3.5,0,1001.5
2025-08-22T02:00,59.6,26.4,77,3.1,0,1001.8
2025-08-22T03:00,58.6,28.4,66,2.7,0,1001.8
2025-08-22T04:00,59.8,30.4,57,4.1,0,1001.6
2025-08-22T05:00,62.9,31.4,53,2.7,0,1001.1
2025-08-22T06:00,65,32.2,49,0.8,0,1000.5
2025-08-22T07:00,65.4,32.5,45,1.5,0,1000.2
2025-08-22T08:00,67.8,32.7,43,1.9,0,999.8
2025-08-22T09:00,74.7,32.1,49,4,0,999.7
2025-08-22T10:00,110.8,30.9,59,3.7,0,999.9
2025-08-22T11:00,143,29.8,66,3.3,0,1000.4
2025-08-22T12:00,137.8,28.6,73,4.5,0,1001.2
2025-08-22T13:00,136,27.9,77,5.9,0,1001.4
2025-08-22T14:00,139.2,27.5,79,3.6,0,1001.4
2025-08-22T15:00,133.2,27.3,79,4.4,0,1002.1
2025-08-22T16:00,126.7,27.1,79,4.9,0,1002.1
2025-08-22T17:00,127.6,26.4,83,1,0,1001.6
2025-08-22T18:00,118,25.3,89,2.4,0,1001.5
2025-08-22T19:00,107.8,25.4,89,0.7,0,1001.8
2025-08-22T20:00,93.4,25.3,89,0.4,0,1002.3
2025-08-22T21:00,80.6,25.2,88,5,0.2,1002.7
2025-08-22T22:00,68.9,25,87,3.9,0,1002.5
2025-08-22T23:00,64,24.7,88,6.2,0,1003
2025-08-23T00:00,84.1,25,82,1.7,0,1003.1
2025-08-23T01:00,87.8,26.5,65,6.4,0,1004
2025-08-23T02:00,83.1,26.8,64,5.8,0,1004.2
2025-08-23T03:00,69.6,27.5,64,5,0,1004
2025-08-23T04:00,60.1,27.8,64,3.6,0,1003.9
2025-08-23T05:00,48.7,28,63,9.4,0,1003.6
2025-08-23T06:00,34.9,27.4,55,14.3,0,1003.4
2025-08-23T07:00,27.1,27.2,51,16.3,0,1003.5
2025-08-23T08:00,27,26,57,13.6,0,1003.6
2025-08-23T09:00,26.3,24.3,63,15.7,0,1004
2025-08-23T10:00,27.5,23.1,70,12.1,0,1004.7
2025-08-23T11:00,30.3,22.8,73,10.9,0,1004.8
2025-08-23T12:00,21.2,22.8,75,9.9,0,1005
2025-08-23T13:00,24.9,21.9,77,11,0,1006
2025-08-23T14:00,29,21.4,80,11.1,0.1,1006.4
2025-08-23T15:00,33.5,21.3,80,7.9,0.2,1006.3
2025-08-23T16:00,35.5,21.1,81,7.9,0,1006.1
2025-08-23T17:00,35.2,20.8,83,7.9,0,1005.6
2025-08-23T18:00,34.5,20.5,84,7.4,0,1005.1
2025-08-23T19:00,33.6,20.5,83,7.2,0,1005.1
2025-08-23T20:00,34,20.5,82,6.2,0,1005.2
2025-08-23T21:00,36.3,20.2,82,6.8,0,1005.1
2025-08-23T22:00,38.8,20.2,82,6.8,0,1005.1
2025-08-23T23:00,48.5,20.7,80,5.9,0,1005.4
2025-08-24T00:00,38,21.6,78,4.3,0,1005.2
2025-08-24T01:00,39.2,22.1,82,3.7,0,1006.9
2025-08-24T02:00,35,23.6,74,2.1,0,1006.8
2025-08-24T03:00,33.4,25,68,1.4,0,1006.9
2025-08-24T04:00,30.2,26.1,62,2.7,0,1006.2
2025-08-24T05:00,28,26.9,60,2.5,0,1005.5
2025-08-24T06:00,27.7,27.2,60,2.9,0,1004.6
2025-08-24T07:00,28.2,27.5,61,2.7,0,1004.1
2025-08-24T08:00,31.4,27.5,61,3.4,0,1004
2025-08-24T09:00,36,27.4,62,3,0,1003.7
2025-08-24T10:00,43.7,26.7,67,4.4,0,1003.5
2025-08-24T11:00,77.3,25.5,74,5.5,0,1003.9
2025-08-24T12:00,109,24.8,80,5.3,0,1004.8
2025-08-24T13:00,130.9,23.9,82,1.8,0,1005.5
2025-08-24T14:00,145.8,23.6,84,1.5,0,1005.5
2025-08-24T15:00,156.5,23.1,87,1.7,0,1005.2
2025-08-24T16:00,162.5,23,87,0.5,0,1005
2025-08-24T17:00,160.7,22.8,87,4,0,1004
2025-08-24T18:00,148.5,22.4,88,3.2,0,1004
2025-08-24T19:00,126.7,22,91,3.6,0,1004.1
2025-08-24T20:00,104.8,21.9,91,3.5,0,1003.9
2025-08-24T21:00,91.3,21.8,91,4,0,1003.9
2025-08-24T22:00,84.5,21.6,90,4.9,0,1004
2025-08-24T23:00,83.8,22,88,4.8,0,1004.3
2025-08-25T00:00,74.3,22.8,85,3.6,0,1004.2
2025-08-25T01:00,54.4,24.2,79,3.9,0,1005.1
2025-08-25T02:00,45.8,25.9,74,2.7,0,1005
2025-08-25T03:00,38,27.6,67,1.1,0,1004.7
2025-08-25T04:00,33.5,29.1,60,0.4,0,1004.3
2025-08-25T05:00,31,30.1,56,1.5,0,1003.9
2025-08-25T06:00,30,30.6,54,3.1,0,1003.6
2025-08-25T07:00,30.4,30.9,54,3.6,0,1003
2025-08-25T08:00,32.2,30.9,55,2.4,0,1002.6
2025-08-25T09:00,41.4,30.5,57,3.4,0,1002.4
2025-08-25T10:00,64.5,29.5,65,4.1,0,1002.4
2025-08-25T11:00,93.8,28.2,71,4.5,0,1002.9
2025-08-25T12:00,124.8,27.3,76,4.6,0,1003.8
2025-08-25T13:00,127.1,26.9,80,6.3,0,1004.4
2025-08-25T14:00,125.3,26.1,83,5.1,0,1004.6
2025-08-25T15:00,126.2,25.5,86,3.2,0,1004.9
2025-08-25T16:00,117.8,25.1,87,5.3,0,1005.1
2025-08-25T17:00,109.9,24.5,91,2.2,0,1005.3
2025-08-25T18:00,102.7,24.4,91,1.6,0,1005.3
2025-08-25T19:00,93.6,24,92,2.5,0,1005.7
2025-08-25T20:00,87.1,23.8,92,3.8,0,1005.8
2025-08-25T21:00,85.7,23.5,90,4.9,0,1006
2025-08-25T22:00,88,23.2,86,6.6,0,1006.5
2025-08-25T23:00,86.8,23.4,81,7.1,0,1007
2025-08-26T00:00,90.1,23.6,81,6.7,0,1007.2
2025-08-26T01:00,71.2,24.8,79,5.7,0,1007.9
2025-08-26T02:00,59.1,26,73,5.9,0,1008.1
2025-08-26T03:00,52.2,27.4,67,5.3,0,1007.9
2025-08-26T04:00,46.6,28.5,62,5.1,0,1007.6
2025-08-26T05:00,42.8,29.4,56,4.8,0,1007.2
2025-08-26T06:00,41.3,29.7,53,3.7,0,1006.8
2025-08-26T07:00,43.1,29.8,52,1.8,0,1006.1
2025-08-26T08:00,51.1,29.7,53,1,0,1005.9
2025-08-26T09:00,65.2,29.7,54,0.8,0,1005.7
2025-08-26T10:00,79.4,28.9,61,4.2,0,1005.4
2025-08-26T11:00,105,27.2,74,6,0,1005.7
2025-08-26T12:00,118.3,26.2,83,5.5,0,1006
2025-08-26T13:00,118.5,26.4,83,5.8,0,1006.7
2025-08-26T14:00,117.6,26,83,5.5,0,1006.5
2025-08-26T15:00,123.4,25.5,85,6.8,0.2,1006.3
2025-08-26T16:00,129.9,25.2,86,5.2,0.2,1006.4
2025-08-26T17:00,130.9,24.5,89,0.7,1.3,1006.1
2025-08-26T18:00,122.5,23.2,94,10.6,1.7,1005.9
2025-08-26T19:00,105.7,21.6,96,10.2,1.5,1005.7
2025-08-26T20:00,87.3,21.2,96,4.9,3.6,1005.4
2025-08-26T21:00,75.4,21.1,98,5.8,4.6,1005.5
2025-08-26T22:00,68.9,21.2,97,6.2,2.8,1005.1
2025-08-26T23:00,63.1,21.1,96,5.4,4.2,1005.1
2025-08-27T00:00,71.7,21.5,96,4.8,5.1,1005.5
2025-08-27T01:00,55.8,21.6,95,13.4,2.7,1004.8
2025-08-27T02:00,44.7,22.1,94,13.7,2.6,1004.5
2025-08-27T03:00,36.9,22.4,94,20.4,4.4,1003.9
2025-08-27T04:00,32.6,22.4,95,16.7,6.8,1003.5
2025-08-27T05:00,30.4,22.5,94,16.9,5.3,1002.9
2025-08-27T06:00,29.2,23.5,90,14.5,1.6,1002.4
2025-08-27T07:00,27.9,23.1,91,14.1,1.4,1001.7
2025-08-27T08:00,29.5,22.6,94,16.5,2.2,1001.4
2025-08-27T09:00,31.5,22.5,96,14.6,3.9,1001.2
2025-08-27T10:00,33.4,22,95,15.5,4.8,1000.7
2025-08-27T11:00,33.2,20.9,93,12.2,5.4,1000.3
2025-08-27T12:00,41.4,20.5,94,9.4,2.1,1001
2025-08-27T13:00,39.3,19.9,93,14.4,3.3,1002.7
2025-08-27T14:00,36.7,20.1,88,14.1,1.1,1002.1
2025-08-27T15:00,32.9,20.5,85,11.4,0.1,1001.7
2025-08-27T16:00,28.4,20.8,85,9.9,0,1001.4
2025-08-27T17:00,24.4,21.2,83,9.8,0,1001
2025-08-27T18:00,21.7,21.4,80,8.4,0,1000.9
2025-08-27T19:00,20.8,21.2,82,7.8,0,1000.9
2025-08-27T20:00,21,20.8,85,7.6,0.2,1000.7
2025-08-27T21:00,22.1,20.7,86,5.3,0,1001
2025-08-27T22:00,26.8,20.6,87,3.4,0.1,1001.5
2025-08-27T23:00,41.2,20.9,88,3.9,0,1001.9
2025-08-28T00:00,43.2,21.9,87,3.5,0,1002
2025-08-28T01:00,42.7,22.8,84,2.6,0,1002.7
2025-08-28T02:00,39.7,24.2,78,4.7,0,1003
2025-08-28T03:00,38.9,25.1,78,6.4,0,1003.1
2025-08-28T04:00,38.1,25.6,78,6.3,0,1003
2025-08-28T05:00,36,25.7,79,6.3,0,1002.8
2025-08-28T06:00,37.5,25.8,78,6.3,0,1002.3
2025-08-28T07:00,40,26.4,77,5.8,0,1001.8
2025-08-28T08:00,43.2,27,77,5.4,0,1001.7
2025-08-28T09:00,49.5,27.1,78,5,0,1001.9
2025-08-28T10:00,69.6,26.9,81,3.9,0,1001.8
2025-08-28T11:00,87.8,26.3,84,4.9,0,1002.2
2025-08-28T12:00,111.8,26,86,3.8,0,1003
2025-08-28T13:00,116.6,24.8,89,4.1,0,1004.3
2025-08-28T14:00,120.1,24.3,93,2.4,0,1004.9
2025-08-28T15:00,124.8,24.2,93,2.6,0,1005.1
2025-08-28T16:00,129.5,23.6,95,2.6,0,1005.2
2025-08-28T17:00,129.9,23.2,97,1.3,0,1004.8
2025-08-28T18:00,125.7,23,98,1.5,0,1004.8
2025-08-28T19:00,119,22.8,98,0.8,0,1004.9
2025-08-28T20:00,112.5,22.6,98,1.6,0,1005.2
2025-08-28T21:00,104.3,22.2,99,1.2,0,1005.1
2025-08-28T22:00,97.6,22.4,98,4.5,0,1006
2025-08-28T23:00,106.6,22.5,98,5.8,0,1006.7
2025-08-29T00:00,129.5,22.6,99,3,0,1007.1
2025-08-29T01:00,127.1,23.1,94,2.4,0.6,1008.3
2025-08-29T02:00,102.7,24.4,90,3,0.1,1008
2025-08-29T03:00,92.4,25.5,88,1.4,0,1008.1
2025-08-29T04:00,87.3,25.6,87,0.4,0,1007.8
2025-08-29T05:00,82,26,85,0.4,0,1007.6
2025-08-29T06:00,77.1,26.5,83,1.6,0,1007.1
2025-08-29T07:00,75.4,26.3,84,1.9,0,1006.4
2025-08-29T08:00,74,26.4,84,1.3,0,1006.2
2025-08-29T09:00,97.3,26.9,82,2,0,1006
2025-08-29T10:00,130.9,26.5,85,3.8,0,1006.1
2025-08-29T11:00,159.3,25.9,88,5.2,0,1006.4
2025-08-29T12:00,138.8,25.6,90,4.7,0,1007.1
2025-08-29T13:00,138.3,25.6,92,5.3,0,1008.3
2025-08-29T14:00,134.6,25.4,92,4.8,0,1008.2
2025-08-29T15:00,136,24.8,95,1.6,0,1008.4
2025-08-29T16:00,138.8,24.4,97,0.7,0,1008.3
2025-08-29T17:00,135.5,24.1,97,0.2,0,1008.1
2025-08-29T18:00,128.5,23.9,99,0,0,1007.7
2025-08-29T19:00,121.5,23.9,99,0.5,0,1007.7
2025-08-29T20:00,114.1,24,95,2.5,0.3,1007.5
2025-08-29T21:00,109.2,22.5,87,4.8,2.3,1008
2025-08-29T22:00,99.9,21.4,97,6.3,0.1,1008.3
2025-08-29T23:00,97.6,21.1,96,5.6,0,1008.2
2025-08-30T00:00,51.1,21.5,94,4.3,0,1008.3
2025-08-30T01:00,55.9,22,96,0.6,0,1009.3
2025-08-30T02:00,50.5,23,93,3.1,0,1009.1
2025-08-30T03:00,46.3,25.1,84,4.6,0,1008.7
2025-08-30T04:00,43.5,26.6,78,4.9,0,1007.9
2025-08-30T05:00,41.9,27.9,71,7.1,0,1007.3
2025-08-30T06:00,39.5,28.8,62,7,0,1006.2
2025-08-30T07:00,38.1,28.6,61,7,0,1005.4
2025-08-30T08:00,38.9,28,64,9.3,0,1005
2025-08-30T09:00,40.4,27.3,70,8.7,0,1005.2
2025-08-30T10:00,54.2,26.6,74,6.3,0,1004.9
2025-08-30T11:00,76.8,26,78,5.9,0,1004.9
2025-08-30T12:00,88.7,25.4,81,6.3,0,1005.5
2025-08-30T13:00,93.6,25.1,80,6.8,0,1006
2025-08-30T14:00,100.6,24.5,82,6.7,0,1006
2025-08-30T15:00,104.3,24,84,5.4,0,1006
2025-08-30T16:00,101.3,23.4,86,3.1,0,1005.8
2025-08-30T17:00,96.2,23,89,1.5,0,1005.4
2025-08-30T18:00,95,22.7,89,0.6,0,1004.7
2025-08-30T19:00,96.9,22.7,88,3.8,0,1004.1
2025-08-30T20:00,101,22,92,6.3,0,1004.1
2025-08-30T21:00,103.1,21.7,94,0.6,0,1003.8
2025-08-30T22:00,107.8,21.4,95,0.7,0,1004
2025-08-30T23:00,122,22,95,4.6,0,1004.1
2025-08-31T00:00,108.7,23,92,3.3,0,1003.7
2025-08-31T01:00,85,24.5,86,3.6,0,1004.2
2025-08-31T02:00,76.1,25.8,79,1.4,0,1004.1
2025-08-31T03:00,61.2,27,72,2.4,0,1003.6
2025-08-31T04:00,51.2,27.8,67,4.6,0,1003.2
2025-08-31T05:00,45.9,28.4,61,5.8,0,1002.6
2025-08-31T06:00,43.2,29,58,8.7,0,1001.9
2025-08-31T07:00,41,28.9,60,9,0,1000.9
2025-08-31T08:00,39.8,28.7,61,8.2,0,1000.7
2025-08-31T09:00,41.9,28.4,62,2.7,0,1001.1
2025-08-31T10:00,64.3,25.4,76,4.6,0,1001
2025-08-31T11:00,96.2,24.3,84,7.6,0,1001.3
2025-08-31T12:00,79.4,23.8,86,3.7,0,1001.8
2025-08-31T13:00,99.4,21.9,88,3.8,0.6,1002.6
2025-08-31T14:00,109.4,21.6,90,7.6,0.2,1001.9
2025-08-31T15:00,116.6,21.2,94,1.9,0,1002
2025-08-31T16:00,122,21,94,2.3,0,1001.5
2025-08-31T17:00,123.4,21.4,94,3.6,0,1000.9
2025-08-31T18:00,118.3,21.2,95,1.9,0,1000.7
2025-08-31T19:00,114.1,20.2,97,0.5,0,1000.5
2025-08-31T20:00,110.1,19.6,99,2.7,0,1000.7
2025-08-31T21:00,101.7,19.6,99,3.3,0,1000.7
2025-08-31T22:00,94.3,19.9,99,3.1,0,1000.9
2025-08-31T23:00,91.5,20.4,98,4.2,0,1001.3
2025-09-01T00:00,70.3,21,95,3.6,0,1001.5
2025-09-01T01:00,63.8,22.6,89,1.8,0,1002.5
2025-09-01T02:00,56.8,24.5,82,1,0,1002.6
2025-09-01T03:00,52.4,26.5,72,0.6,0,1002.5
2025-09-01T04:00,51.2,28.1,64,1.3,0,1002.2
2025-09-01T05:00,48.3,29.1,60,2.7,0,1001.7
2025-09-01T06:00,49.4,29.7,59,4.3,0,1001.2
2025-09-01T07:00,50.5,29.8,61,5,0,1001
2025-09-01T08:00,52.9,29.8,63,5.3,0,1000.9
2025-09-01T09:00,58.3,29.5,66,5.5,0,1000.8
2025-09-01T10:00,91.3,29,71,3.5,0,1001
2025-09-01T11:00,131.8,28,76,3.3,0,1001.3
2025-09-01T12:00,157.4,27,82,3.3,0,1001.9
2025-09-01T13:00,170,27,85,4.7,0,1002.3
2025-09-01T14:00,172.8,26.2,88,4,0,1002.6
2025-09-01T15:00,173.2,25.3,93,2.9,0,1002.9
2025-09-01T16:00,170.4,24.8,94,2.5,0,1002.8
2025-09-01T17:00,164.4,24.6,94,2.6,0,1002.9
2025-09-01T18:00,152.7,24.1,96,0.7,0,1002.9
2025-09-01T19:00,141.6,23.6,97,0.6,0,1002.9
2025-09-01T20:00,131.3,23.2,98,1.5,0,1003.2
2025-09-01T21:00,125.3,23,99,2.8,0,1003.5
2025-09-01T22:00,125.7,22.6,99,3.8,0,1003.6
2025-09-01T23:00,144.4,22.7,99,4.4,0,1004.1
2025-09-02T00:00,117.1,23,99,4.2,0,1003.9
2025-09-02T01:00,110.1,24.6,92,3.1,0,1005.2
2025-09-02T02:00,115.5,26.6,83,2,0,1005.1
2025-09-02T03:00,98.3,28.3,74,5.5,0,1004.9
2025-09-02T04:00,75.9,29.2,69,6.9,0,1004.5
2025-09-02T05:00,67.8,29.2,69,8.7,0,1003.8
2025-09-02T06:00,60.1,29.5,66,9.4,0,1003.3
2025-09-02T07:00,54.2,29.3,67,9.4,0,1002.9
2025-09-02T08:00,50.2,29.5,65,9.5,0,1002.9
2025-09-02T09:00,53,29.1,67,8.3,0,1002.5
2025-09-02T10:00,60.1,28.4,72,6.3,0,1002.6
2025-09-02T11:00,76.1,27.3,77,6.9,0,1003.1
2025-09-02T12:00,92.4,26.8,79,6.6,0,1003.7
2025-09-02T13:00,95.5,26.6,81,6,0,1004.5
2025-09-02T14:00,94.3,26.1,83,6.7,0,1004.4
2025-09-02T15:00,94.3,25.6,85,6.7,0,1004.1
2025-09-02T16:00,95.7,25.2,87,6.1,0,1004.1
2025-09-02T17:00,95.5,24.9,88,5.9,0,1004
2025-09-02T18:00,94.5,24.6,88,5.8,0,1004
2025-09-02T19:00,93.8,24.4,89,5.8,0,1003.9
2025-09-02T20:00,92.9,24.2,89,6.1,0,1004
2025-09-02T21:00,95,24,89,5.6,0,1003.9
2025-09-02T22:00,101.7,23.8,90,4.7,0,1004.1
2025-09-02T23:00,113.4,23.9,90,1.7,0,1004.3
2025-09-03T00:00,106.2,24.5,89,0.5,0,1004.3
2025-09-03T01:00,91,26.5,81,0.2,0,1004.8
2025-09-03T02:00,80.3,27.9,73,2.1,0,1004.6
2025-09-03T03:00,65.7,29.1,65,3,0,1004.4
2025-09-03T04:00,56,30,61,5.6,0,1004
2025-09-03T05:00,52.4,30.5,57,8.3,0,1003.3
2025-09-03T06:00,52,30.5,57,7.1,0,1003
2025-09-03T07:00,52.7,30.6,53,8.9,0,1002.5
2025-09-03T08:00,60.8,30.4,52,9.3,0,1002.7
2025-09-03T09:00,65.2,29.9,56,7.7,0,1002.7
2025-09-03T10:00,90.3,29.3,61,4.7,0,1002.8
2025-09-03T11:00,117.1,28.5,71,1.1,0,1003.2
2025-09-03T12:00,161.6,27.8,72,0.4,0,1003.8
2025-09-03T13:00,178.8,27.4,75,6,0,1004.4
2025-09-03T14:00,184.4,26.8,78,4.2,0,1004.8
2025-09-03T15:00,186.7,26.1,81,3.6,0,1004.8
2025-09-03T16:00,179.7,25.6,83,2.9,0,1004.9
2025-09-03T17:00,169,24.9,85,5.2,0,1005.1
2025-09-03T18:00,155.1,24.3,88,0.7,0,1005
2025-09-03T19:00,141.6,24,88,3,0,1004.9
2025-09-03T20:00,130.4,23.4,91,5,0,1004.9
2025-09-03T21:00,120.6,22.9,91,5.8,0,1004.9
2025-09-03T22:00,113.4,22.4,92,5.2,0,1004.9
2025-09-03T23:00,110.4,22.5,92,5.1,0,1005.2
2025-09-04T00:00,111.1,23.5,87,4.5,0,1005.3
2025-09-04T01:00,96.4,25.6,79,2.5,0,1006
2025-09-04T02:00,88.2,27,75,2.2,0,1006.1
2025-09-04T03:00,81,28.5,70,1.5,0,1005.9
2025-09-04T04:00,71.7,29.5,62,4.4,0.2,1005.3
2025-09-04T05:00,66.8,30.2,57,6.6,0.1,1004.7
2025-09-04T06:00,64.7,30.6,55,7.1,0,1004.1
2025-09-04T07:00,64.3,30.9,52,7.9,0,1003.4
2025-09-04T08:00,64.5,30.7,51,9.4,0,1003
2025-09-04T09:00,66.1,30.2,52,9.7,0,1002.8
2025-09-04T10:00,78,29.6,55,8.1,0,1002.8
2025-09-04T11:00,98.5,28.5,62,7.6,0,1002.8
2025-09-04T12:00,103.8,27.5,67,6.7,0,1003.3
2025-09-04T13:00,115.5,27.4,66,6.5,0,1004
2025-09-04T14:00,119.2,26.6,70,6.1,0,1004.3
2025-09-04T15:00,124.3,26,74,3.9,0,1004.4
2025-09-04T16:00,133.6,25.7,76,4.9,0,1003.8
2025-09-04T17:00,142,24.9,80,6.7,0,1003.9
2025-09-04T18:00,142,24.1,83,5.2,0,1004.1
2025-09-04T19:00,137.8,23.9,84,5.8,0,1003.9
2025-09-04T20:00,130.4,23.5,84,5.8,0,1003.4
2025-09-04T21:00,126.2,23,85,5.6,0,1002.7
2025-09-04T22:00,128.5,22.7,86,5.6,0,1002.8
2025-09-04T23:00,135,22.8,86,4.3,0,1003.2
2025-09-05T00:00,118,23.8,81,3.6,0,1003.1
2025-09-05T01:00,103.8,24.6,77,3.6,0.1,1003.4
2025-09-05T02:00,92,24.9,76,3.2,0.1,1003.6
2025-09-05T03:00,88.7,24.8,76,4.3,1.5,1003.7
2025-09-05T04:00,101.7,23.5,90,5.9,4.1,1003
2025-09-05T05:00,101,23.6,88,6.8,1.8,1002.6
2025-09-05T06:00,100.4,23.9,84,5,0.2,1002.2
2025-09-05T07:00,100.6,24.1,82,3.7,0.8,1002.3
2025-09-05T08:00,119.2,23.5,92,0.5,1.5,1002
2025-09-05T09:00,136,23.2,94,0.3,1.5,1002.2
2025-09-05T10:00,163.4,23,96,1.2,0.5,1002.4
2025-09-05T11:00,189.1,22.8,97,1.3,0.1,1002.4
2025-09-05T12:00,182.1,22.4,97,1.2,0.1,1002.8
2025-09-05T13:00,179.7,21.5,95,0.2,0,1004.7
2025-09-05T14:00,169.5,21.3,96,4.2,0,1005.1
2025-09-05T15:00,141.1,20.9,96,6,0,1005.3
2025-09-05T16:00,115.3,20.4,97,3.5,0,1005.1
2025-09-05T17:00,92.2,19.6,98,1.9,0,1004.5
2025-09-05T18:00,73.8,19.1,96,3.9,0,1004.5
2025-09-05T19:00,59.4,18.9,93,4.1,0,1004.3
2025-09-05T20:00,48.8,17.9,90,4.5,0,1004.4
2025-09-05T21:00,42,17.5,88,5,0,1004.7
2025-09-05T22:00,39,17.8,87,6.2,0,1005
2025-09-05T23:00,46,19.1,80,7.5,0,1005.4
2025-09-06T00:00,51.1,20.4,81,5.1,0,1005.6
2025-09-06T01:00,50.8,23.2,74,2.4,0,1006
2025-09-06T02:00,45.5,25.1,64,2.7,0,1006.1
2025-09-06T03:00,43.9,26.8,55,1.5,0,1005.8
2025-09-06T04:00,36.8,28.1,49,2.6,0,1005.1
2025-09-06T05:00,34,29.1,43,5.4,0,1004.3
2025-09-06T06:00,33.8,29.5,39,8.4,0,1003.5
2025-09-06T07:00,34.2,29.3,37,10.2,0,1002.8
2025-09-06T08:00,35.9,29,40,9.2,0,1002.2
2025-09-06T09:00,46,28,50,8.6,0,1001.8
